edge_id,way_id,name,lat,lon,start_node,end_node
184919490#7,184919490,Phố Trần Đăng Ninh,21.0394247,105.7916818,cluster_10304262658_2302149452,cluster_10304262626_8823056602
184919490#8,184919490,Phố Trần Đăng Ninh,21.0395695,105.7914956,cluster_10304262626_8823056602,cluster_10304262625_1695508254
184919490#9,184919490,Phố Trần Đăng Ninh,21.0399202,105.7910414,cluster_10304262625_1695508254,cluster_10238223263_10248832798_10304262652_10304262653_#5more
207130526#0,207130526,Phố Đào Tấn,21.0342813,105.8054678,420457543,10302695345
207130527#2,207130527,Phố Đào Tấn,21.0341135,105.8053602,cluster_10302695344_10302695347_438025538_438025543,419040014
207306756#0,207306756,Ngõ 260 Đường Cầu Giấy,21.0362901,105.7958644,10302042092,2175018119
207306756#1,207306756,Ngõ 260 Đường Cầu Giấy,21.0360296,105.7960368,2175018119,2175018114
207306756#2,207306756,Ngõ 260 Đường Cầu Giấy,21.0358177,105.7960938,2175018114,2185260724
207306756#3,207306756,Ngõ 260 Đường Cầu Giấy,21.03561,105.7961364,2185260724,10302042106
207306756#4,207306756,Ngõ 260 Đường Cầu Giấy,21.0354242,105.7961526,10302042106,2185260756
207306756#5,207306756,Ngõ 260 Đường Cầu Giấy,21.0353316,105.7961515,2185260756,cluster_2185260729_5710653477
207306756#7,207306756,Ngõ 260 Đường Cầu Giấy,21.0349718,105.7961007,cluster_2185260729_5710653477,2185260702
207306756#8,207306756,Ngõ 260 Đường Cầu Giấy,21.0346048,105.7960056,2185260702,cluster_10261948324_1498129066
221158908#1,221158908,Đường Nguyễn Phong Sắc,21.0419488,105.7903934,cluster_10236726395_10280203882_317129293,10269855935
221158908#10,221158908,Đường Nguyễn Phong Sắc,21.0442166,105.7903393,10240069424,5701566695
221158908#11,221158908,Đường Nguyễn Phong Sắc,21.0453557,105.7903381,5701566695,1747231877
221158908#12,221158908,Đường Nguyễn Phong Sắc,21.0459197,105.7903386,1747231877,cluster_10312567055_309819584_309819626_6587698458_#3more
221158908#2,221158908,Đường Nguyễn Phong Sắc,21.0421754,105.7903761,10269855935,5703749386
221158908#3,221158908,Đường Nguyễn Phong Sắc,21.0423664,105.7903742,5703749386,10171181451
221158908#4,221158908,Đường Nguyễn Phong Sắc,21.0425547,105.7903718,10171181451,11575894306
221158908#5,221158908,Đường Nguyễn Phong Sắc,21.0426362,105.7903697,11575894306,8827491995
221158908#6,221158908,Đường Nguyễn Phong Sắc,21.0428339,105.7903641,8827491995,10222627139
221158908#7,221158908,Đường Nguyễn Phong Sắc,21.0431593,105.7903537,10222627139,10312567127
221158908#8,221158908,Đường Nguyễn Phong Sắc,21.0433942,105.7903443,10312567127,317129335
221158908#9,221158908,Đường Nguyễn Phong Sắc,21.0435286,105.7903416,317129335,10240069424
221158909#0,221158909,Đường Nguyễn Phong Sắc,21.040106,105.7903993,cluster_10238223263_10248832798_10304262652_10304262653_#5more,cluster_10272719102_10272719104_10304262650
221158909#10,221158909,Đường Nguyễn Phong Sắc,21.0365772,105.7897892,7246861062,cluster_1221130550_1498129089_1696156927_1696156950_#2more
221158909#2,221158909,Đường Nguyễn Phong Sắc,21.0397697,105.7904017,cluster_10272719102_10272719104_10304262650,2302146467
221158909#3,221158909,Đường Nguyễn Phong Sắc,21.0393425,105.7903962,2302146467,cluster_10280203863_5707077934
221158909#4,221158909,Đường Nguyễn Phong Sắc,21.0389572,105.7903855,cluster_10280203863_5707077934,cluster_10280203853_2302146472
221158909#5,221158909,Đường Nguyễn Phong Sắc,21.0386471,105.7903508,cluster_10280203853_2302146472,cluster_10280203850_2302146483
221158909#6,221158909,Đường Nguyễn Phong Sắc,21.0382403,105.7902664,cluster_10280203850_2302146483,cluster_12522166846_12522166850
221158909#7,221158909,Đường Nguyễn Phong Sắc,21.037788,105.7901501,cluster_12522166846_12522166850,cluster_10280203848_5707159957
221158909#9,221158909,Đường Nguyễn Phong Sắc,21.0368677,105.7899166,cluster_10280203848_5707159957,7246861062
221159061#0,221159061,Phố Trần Đăng Ninh,21.0389355,105.7920871,2302148184,cluster_10304262628_10819000189_2302149449_2302149451_#1more
221159061#2,221159061,Phố Trần Đăng Ninh,21.0383497,105.7928155,cluster_10304262628_10819000189_2302149449_2302149451_#1more,10304262644
221159061#3,221159061,Phố Trần Đăng Ninh,21.0377411,105.7935665,10304262644,10304262580
221297385,221297385,Đường Cầu Giấy,21.030218,105.8015691,cluster_12535836850_2303337168,5719519945
29111634#4,29111634,Phố Trần Tử Bình,21.0427787,105.7917741,5703749352,cluster_4793259549_5703749345
29111634#6,29111634,Phố Trần Tử Bình,21.0430088,105.7917661,cluster_4793259549_5703749345,11140869429
29111634#7,29111634,Phố Trần Tử Bình,21.0431711,105.791764,11140869429,5703749349
29111634#8,29111634,Phố Trần Tử Bình,21.0433389,105.7917612,5703749349,320220785
295514386#0,295514386,Phố Duy Tân,21.0304571,105.7871988,1691398111,cluster_10225965948_10542375156
295514386#1,295514386,Phố Duy Tân,21.0305182,105.7867865,cluster_10225965948_10542375156,12337414887
295514386#10,295514386,Phố Duy Tân,21.0307843,105.7850112,cluster_10225965945_1750743114,6624890279
295514386#11,295514386,Phố Duy Tân,21.0308152,105.7848293,6624890279,cluster_10225965919_6624890281
295514386#12,295514386,Phố Duy Tân,21.0308892,105.7843716,cluster_10225965919_6624890281,6624890282
295514386#13,295514386,Phố Duy Tân,21.0309431,105.7840358,6624890282,cluster_10225965944_1691398123
295514386#2,295514386,Phố Duy Tân,21.0305382,105.786652,12337414887,cluster_10225965947_12337414888
295514386#3,295514386,Phố Duy Tân,21.0305636,105.7864813,cluster_10225965947_12337414888,10225965972
295514386#4,295514386,Phố Duy Tân,21.0305837,105.7863521,10225965972,cluster_12337414886_12337414889_1707941858_6624890274_#1more
295514386#5,295514386,Phố Duy Tân,21.0306174,105.7861388,cluster_12337414886_12337414889_1707941858_6624890274_#1more,6624890276
295514386#6,295514386,Phố Duy Tân,21.0306399,105.7859875,6624890276,cluster_11397893966_11397893967
295514386#7,295514386,Phố Duy Tân,21.0306677,105.7857966,cluster_11397893966_11397893967,cluster_5719132650_6624890277
295514386#8,295514386,Phố Duy Tân,21.0307166,105.7854679,cluster_5719132650_6624890277,6624890278
295514386#9,295514386,Phố Duy Tân,21.0307543,105.7852078,6624890278,cluster_10225965945_1750743114
331329425#0,331329425,Ngõ 180 Đường Hoàng Quốc Việt,21.0469396,105.7893488,11545474468,11545491570
331329425#1,331329425,Ngõ 180 Đường Hoàng Quốc Việt,21.0467941,105.7893538,11545491570,11545511266
331329425#2,331329425,Ngõ 180 Đường Hoàng Quốc Việt,21.0466807,105.7893567,11545511266,5485710749
331329425#3,331329425,Ngõ 180 Đường Hoàng Quốc Việt,21.0464504,105.7893383,5485710749,cluster_10312567034_3383913932
332762597#14,332762597,Đường Hoàng Quốc Việt,21.0462743,105.7901697,cluster_10312567055_309819584_309819626_6587698458_#3more,6591581205
332762597#15,332762597,Đường Hoàng Quốc Việt,21.0462772,105.7897809,6591581205,cluster_10312567034_3383913932
332762597#16,332762597,Đường Hoàng Quốc Việt,21.0462796,105.7891625,cluster_10312567034_3383913932,cluster_10312567033_3373199474
332762597#17,332762597,Đường Hoàng Quốc Việt,21.04628,105.7888656,cluster_10312567033_3373199474,cluster_10312567032_3373199472
332762597#18,332762597,Đường Hoàng Quốc Việt,21.0462817,105.7885051,cluster_10312567032_3373199472,cluster_10312567031_1735982708
332762597#19,332762597,Đường Hoàng Quốc Việt,21.0462824,105.7879381,cluster_10312567031_1735982708,11545415140
332762597#20,332762597,Đường Hoàng Quốc Việt,21.0462828,105.7876355,11545415140,cluster_11545415129_11545415130
332762597#21,332762597,Đường Hoàng Quốc Việt,21.0462845,105.7874005,cluster_11545415129_11545415130,cluster_11548983651_11548983656
332762597#22,332762597,Đường Hoàng Quốc Việt,21.0462863,105.7871468,cluster_11548983651_11548983656,cluster_11411712479_11411712489
332762597#23,332762597,Đường Hoàng Quốc Việt,21.0462869,105.7869047,cluster_11411712479_11411712489,cluster_11210458694_11210458695
332762597#24,332762597,Đường Hoàng Quốc Việt,21.0462878,105.7866247,cluster_11210458694_11210458695,cluster_10312567029_11210222102_11210222103_9301760726
343741883#0,343741883,Đường Cầu Giấy,21.0287159,105.8050331,11194630358,11107112958
343741883#1,343741883,Đường Cầu Giấy,21.0289791,105.8042768,11107112958,2195296711
343741883#2,343741883,Đường Cầu Giấy,21.0295065,105.803135,2195296711,5719519938
35841479#0,35841479,Đường Cầu Giấy,21.0293036,105.8023911,420457653,6408118709
36082532#0,36082532,Đường Nguyễn Văn Huyên,21.0343634,105.7975824,cluster_13388817944_4206777040,10261948333
36082532#1,36082532,Đường Nguyễn Văn Huyên,21.0347581,105.7976449,10261948333,cluster_10304029886_1729980600
36082532#2,36082532,Đường Nguyễn Văn Huyên,21.0365682,105.7978615,cluster_10304029886_1729980600,10304030006
36082532#3,36082532,Đường Nguyễn Văn Huyên,21.0374526,105.7978649,10304030006,cluster_10304029888_11265824654_4206777035
36207444#0,36207444,Phố Đông Quan,21.0398465,105.8031783,cluster_11760045487_422794942,9577449204
36207444#1,36207444,Phố Đông Quan,21.0397162,105.8035531,9577449204,5707655734
36207444#2,36207444,Phố Đông Quan,21.0397406,105.8038901,5707655734,5707655737
36207444#3,36207444,Phố Đông Quan,21.0397997,105.8045905,5707655737,cluster_10698902483_421488576
36207444#5,36207444,Phố Đông Quan,21.0398875,105.8053142,cluster_10698902483_421488576,11058130389
36207444#6,36207444,Phố Đông Quan,21.0399601,105.8057197,11058130389,445255442
37447644#1,37447644,Đường Nguyễn Khánh Toàn,21.0347518,105.8048017,cluster_10302695348_10302695349_1709665066_438025541,cluster_10304025894_10304029822
37447734#0,37447734,Phố Trần Đăng Ninh,21.0366433,105.7941037,cluster_10304262513_1691398128,cluster_10304135389_8823421067
37447734#1,37447734,Phố Trần Đăng Ninh,21.0369888,105.7942517,cluster_10304135389_8823421067,10304262556
37447734#2,37447734,Phố Trần Đăng Ninh,21.0371124,105.79431,10304262556,1312645220
37447736#0,37447736,Đường Nguyễn Khánh Toàn,21.0389745,105.7989315,cluster_1498129106_421477909,cluster_10304029854_421477955
37447736#1,37447736,Đường Nguyễn Khánh Toàn,21.0387701,105.7994819,cluster_10304029854_421477955,10304029877
37447736#2,37447736,Đường Nguyễn Khánh Toàn,21.0383015,105.8000929,10304029877,cluster_10304029855_2484542381
37447736#3,37447736,Đường Nguyễn Khánh Toàn,21.0373247,105.8013178,cluster_10304029855_2484542381,10304029838
37696595#0,37696595,Phố Đào Tấn,21.0333096,105.806773,10302695219,cluster_10302695281_10302695331_10302695332_1713523329_#2more
37759600#0,37759600,Phố Phùng Chí Kiên,21.040846,105.8024754,422607295,422794468
37927290#3,37927290,Phố Nguyễn Đình Hoàn,21.0423411,105.8052215,11238062839,445255390
37927290#4,37927290,Phố Nguyễn Đình Hoàn,21.0435343,105.8053435,445255390,445255350
37927290#5,37927290,Phố Nguyễn Đình Hoàn,21.0446593,105.8052712,445255350,445255353
37927290#6,37927290,Phố Nguyễn Đình Hoàn,21.0456071,105.8051199,445255353,cluster_11171318142_445255301
38134037#1,38134037,Đường Hoàng Quốc Việt,21.0460356,105.7904548,cluster_10312567055_309819584_309819626_6587698458_#3more,1747231878
38134037#10,38134037,Đường Hoàng Quốc Việt,21.0460547,105.7945326,10312567116,cluster_10312567087_10312567108_4021678127_5701617896
38134037#2,38134037,Đường Hoàng Quốc Việt,21.0460363,105.7905965,1747231878,cluster_10312567076_5701567327
38134037#3,38134037,Đường Hoàng Quốc Việt,21.0460376,105.7910143,cluster_10312567076_5701567327,cluster_10312567077_1760544036
38134037#4,38134037,Đường Hoàng Quốc Việt,21.0460395,105.791484,cluster_10312567077_1760544036,cluster_10312567078_309819627
38134037#5,38134037,Đường Hoàng Quốc Việt,21.0460408,105.7917454,cluster_10312567078_309819627,cluster_12223869560_5701566653
38134037#6,38134037,Đường Hoàng Quốc Việt,21.0460419,105.7922363,cluster_12223869560_5701566653,cluster_10312567079_2105753392
38134037#7,38134037,Đường Hoàng Quốc Việt,21.046046,105.7929738,cluster_10312567079_2105753392,cluster_10312567080_1760544032
38134037#8,38134037,Đường Hoàng Quốc Việt,21.0460501,105.7935639,cluster_10312567080_1760544032,cluster_10312567081_1745050326
38134037#9,38134037,Đường Hoàng Quốc Việt,21.046053,105.7941857,cluster_10312567081_1745050326,10312567116
399346533#4,399346533,Phố Thọ Tháp,21.0314487,105.7900279,1691398092,10233068562
399346533#5,399346533,Phố Thọ Tháp,21.0313684,105.7904031,10233068562,1691398071
399346533#6,399346533,Phố Thọ Tháp,21.0312464,105.7909622,1691398071,10233068654
399346533#7,399346533,Phố Thọ Tháp,21.0311872,105.7912212,10233068654,1691398084
399346724#1,399346724,Phố Dịch Vọng Hậu,21.0309021,105.7863197,cluster_12337414886_12337414889_1707941858_6624890274_#1more,1707941857
399346724#2,399346724,Phố Dịch Vọng Hậu,21.0316719,105.7866908,1707941857,1707941870
399346724#3,399346724,Phố Dịch Vọng Hậu,21.0322573,105.7870736,1707941870,11652224309
399346724#4,399346724,Phố Dịch Vọng Hậu,21.0324107,105.7871831,11652224309,8323413164
399346724#5,399346724,Phố Dịch Vọng Hậu,21.0326925,105.7873655,8323413164,11652151254
399346724#6,399346724,Phố Dịch Vọng Hậu,21.033154,105.7876568,11652151254,cluster_13096065958_1707941856
399407005#0,399407005,Phố Phan Văn Trường,21.0390507,105.7860281,10220846270,5707037528
399407005#14,399407005,Phố Phan Văn Trường,21.0367954,105.7859388,5710247311,cluster_10261948234_1613087877
399412593#4,399412593,Phố Đặng Thùy Trâm,21.04496,105.7846034,cluster_10224737345_9294922736,9295064330
399416502#10,399416502,Phố Nghĩa Tân,21.0438379,105.7942053,1745050328,5703803123
399416502#11,399416502,Phố Nghĩa Tân,21.0436075,105.7938475,5703803123,450837272
399416502#12,399416502,Phố Nghĩa Tân,21.0434425,105.7931369,450837272,320220793
399416502#14,399416502,Phố Nghĩa Tân,21.0434727,105.7912246,320220785,cluster_11755178882_5485835832
399416502#16,399416502,Phố Nghĩa Tân,21.0434783,105.7905369,cluster_11755178882_5485835832,317129335
399416502#2,399416502,Phố Nghĩa Tân,21.0458391,105.7945988,cluster_10312567087_10312567108_4021678127_5701617896,6408442374
399416502#3,399416502,Phố Nghĩa Tân,21.0455083,105.7945953,6408442374,2105753389
399416502#4,399416502,Phố Nghĩa Tân,21.0452762,105.7945937,2105753389,11637858788
399416502#5,399416502,Phố Nghĩa Tân,21.0451231,105.7945904,11637858788,11637858785
399416502#6,399416502,Phố Nghĩa Tân,21.0448797,105.7945853,11637858785,11637858783
399416502#7,399416502,Phố Nghĩa Tân,21.0447187,105.7945818,11637858783,1745050292
399416502#8,399416502,Phố Nghĩa Tân,21.0444315,105.7945805,1745050292,320220810
399416502#9,399416502,Phố Nghĩa Tân,21.044056,105.7945017,320220810,1745050328
408800725#1,408800725,Phố Tôn Thất Thuyết,21.0284186,105.7812759,6629490555,cluster_10216659825_5716862607
408800725#2,408800725,Phố Tôn Thất Thuyết,21.0283467,105.7817591,cluster_10216659825_5716862607,cluster_10216659826_5716813569
408800725#3,408800725,Phố Tôn Thất Thuyết,21.028251,105.7824037,cluster_10216659826_5716813569,cluster_10216659827_5716813571
408800725#4,408800725,Phố Tôn Thất Thuyết,21.0281858,105.7828422,cluster_10216659827_5716813571,cluster_10216659828_11209529631
408800725#5,408800725,Phố Tôn Thất Thuyết,21.0281345,105.7831876,cluster_10216659828_11209529631,6625028334
408800725#6,408800725,Phố Tôn Thất Thuyết,21.0280774,105.7835751,6625028334,cluster_10216659829_11209542754
408800725#7,408800725,Phố Tôn Thất Thuyết,21.028066,105.7836545,cluster_10216659829_11209542754,cluster_10225809077_4074799405_4107104799
420754266#1,420754266,Đường Nguyễn Khánh Toàn,21.0389063,105.7973453,cluster_10304135381_1729986397_4206777018_5707249870,cluster_10304029961_10304029964_10304029965_4206777017_#1more
479402133#2,479402133,Ngõ 487 Đường Hoàng Quốc Việt,21.0453936,105.7831006,8822903925,1748197968
482324745#0,482324745,Đường Xuân Thủy,21.036591,105.7816978,2302158752,cluster_10232835435_5710129779
482324745#1,482324745,Đường Xuân Thủy,21.0365945,105.7818149,cluster_10232835435_5710129779,cluster_11012669691_11012669695
482324745#10,482324745,Đường Xuân Thủy,21.0365122,105.7847654,cluster_10232835440_1696156955,cluster_10232835441_5710129748
482324745#11,482324745,Đường Xuân Thủy,21.0365021,105.7851231,cluster_10232835441_5710129748,12672907320
482324745#12,482324745,Đường Xuân Thủy,21.0364921,105.7854604,12672907320,cluster_11518355684_11518355687
482324745#13,482324745,Đường Xuân Thủy,21.0364883,105.785587,cluster_11518355684_11518355687,cluster_10232835442_5710129747
482324745#14,482324745,Đường Xuân Thủy,21.0364814,105.7857508,cluster_10232835442_5710129747,cluster_10232835443_5710129744
482324745#15,482324745,Đường Xuân Thủy,21.0364714,105.7859498,cluster_10232835443_5710129744,cluster_10232835444_6406290976
482324745#16,482324745,Đường Xuân Thủy,21.0364399,105.7863637,cluster_10232835444_6406290976,cluster_1696156952_1696156961
482324745#17,482324745,Đường Xuân Thủy,21.0364078,105.787309,cluster_1696156952_1696156961,cluster_10232835445_5710247300
482324745#18,482324745,Đường Xuân Thủy,21.0363914,105.7877801,cluster_10232835445_5710247300,cluster_11652151253_11655957722_12951102612
482324745#19,482324745,Đường Xuân Thủy,21.0363714,105.7880041,cluster_11652151253_11655957722_12951102612,cluster_10270911919_11655957733
482324745#2,482324745,Đường Xuân Thủy,21.036594,105.7818594,cluster_11012669691_11012669695,cluster_10232835436_5710129768
482324745#20,482324745,Đường Xuân Thủy,21.0363458,105.7882831,cluster_10270911919_11655957733,cluster_11659613074_1696973607
482324745#21,482324745,Đường Xuân Thủy,21.0363422,105.7886625,cluster_11659613074_1696973607,11652151219
482324745#22,482324745,Đường Xuân Thủy,21.0363419,105.7887997,11652151219,cluster_11652151215_11661611166
482324745#23,482324745,Đường Xuân Thủy,21.0363202,105.7890524,cluster_11652151215_11661611166,5710318136
482324745#3,482324745,Đường Xuân Thủy,21.0365768,105.7824519,cluster_10232835436_5710129768,cluster_10232835437_5710129772
482324745#4,482324745,Đường Xuân Thủy,21.036559,105.7830501,cluster_10232835437_5710129772,cluster_11012687205_11012687206
482324745#5,482324745,Đường Xuân Thủy,21.0365581,105.7831045,cluster_11012687205_11012687206,cluster_10232835438_5710129773
482324745#6,482324745,Đường Xuân Thủy,21.0365574,105.7831497,cluster_10232835438_5710129773,cluster_13638555586_13638555596
482324745#7,482324745,Đường Xuân Thủy,21.0365525,105.783328,cluster_13638555586_13638555596,cluster_10232835439_1696156953
482324745#8,482324745,Đường Xuân Thủy,21.0365295,105.7841414,cluster_10232835439_1696156953,cluster_10232835440_1696156955
570591930#1,570591930,Ngõ 86 Duy Tân,21.0320783,105.7819711,cluster_10230902536_10230902564_10230902567_4084743293,cluster_4084743291_6620474986_6620503411
570591936#1,570591936,Phố Duy Tân,21.0310511,105.7833596,cluster_10225916111_4064826363,10225965961
570591936#10,570591936,Phố Duy Tân,21.0315254,105.7803018,cluster_10225916109_6620503409,cluster_10225916105_5719125621
570591936#11,570591936,Phố Duy Tân,21.0315513,105.7801248,cluster_10225916105_5719125621,10225965954
570591936#12,570591936,Phố Duy Tân,21.0315594,105.7800666,10225965954,1691398156
570591936#2,570591936,Phố Duy Tân,21.0311246,105.7828969,10225965961,cluster_10225916110_10225965952_4064826360
570591936#3,570591936,Phố Duy Tân,21.0312351,105.7821904,cluster_10225916110_10225965952_4064826360,6620503412
570591936#4,570591936,Phố Duy Tân,21.0312741,105.7819382,6620503412,cluster_4084743291_6620474986_6620503411
570591936#5,570591936,Phố Duy Tân,21.031308,105.7817227,cluster_4084743291_6620474986_6620503411,6620503410
570591936#6,570591936,Phố Duy Tân,21.0313418,105.7815021,6620503410,cluster_13088553212_13088553215
570591936#7,570591936,Phố Duy Tân,21.0313763,105.7812787,cluster_13088553212_13088553215,cluster_12912069163_12912069165
570591936#8,570591936,Phố Duy Tân,21.0314305,105.7809291,cluster_12912069163_12912069165,cluster_12912069160_12912069164
570591936#9,570591936,Phố Duy Tân,21.0314837,105.7805843,cluster_12912069160_12912069164,cluster_10225916109_6620503409
570591937#1,570591937,Ngõ 45 Trần Thái Tông,21.0341473,105.7902038,cluster_10233068748_10260853675_10260853677_10260853681_#1more,cluster_10232835471_5710551809
570591937#2,570591937,Ngõ 45 Trần Thái Tông,21.0343296,105.7894853,cluster_10232835471_5710551809,10232835405
570591937#3,570591937,Ngõ 45 Trần Thái Tông,21.0343957,105.7892306,10232835405,cluster_1691398073_1881896646
570600511#0,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.0435749,105.7926941,320220793,cluster_1745050224_5703749344
570600511#10,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.045474,105.7926798,1745050401,1745050220
570600511#11,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.0458638,105.7926768,1745050220,cluster_10312567079_2105753392
570600511#2,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.0438572,105.792692,cluster_1745050224_5703749344,cluster_1745050315_5703749340
570600511#4,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.0441183,105.79269,cluster_1745050315_5703749340,1745050219
570600511#5,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.044333,105.7926884,1745050219,1745050221
570600511#6,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.0445814,105.7926864,1745050221,cluster_11240256102_1745050378
570600511#8,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.0448958,105.7926842,cluster_11240256102_1745050378,1745050403
570600511#9,570600511,Ngõ 385 Đường Hoàng Quốc Việt,21.0452131,105.7926818,1745050403,1745050401
588629761#4,588629761,Phố Trương Công Giai,21.0281992,105.7892317,1692597084,cluster_10230902622_1692597021
588629761#5,588629761,Phố Trương Công Giai,21.0285306,105.78926,cluster_10230902622_1692597021,cluster_10230902662_2185731811
588629761#6,588629761,Phố Trương Công Giai,21.0287336,105.7893004,cluster_10230902662_2185731811,1692597023
588629761#7,588629761,Phố Trương Công Giai,21.0291892,105.7894036,1692597023,cluster_10230902585_1692597022
588629761#8,588629761,Phố Trương Công Giai,21.0296949,105.789523,cluster_10230902585_1692597022,10230902671
588629761#9,588629761,Phố Trương Công Giai,21.02992,105.7895775,10230902671,1691398154
59150323#0,59150323,Phố Hoàng Sâm,21.0418098,105.7991846,cluster_11240561489_11240561491,5706899328
59150323#1,59150323,Phố Hoàng Sâm,21.0420194,105.7993876,5706899328,11240561490
599158094#0,599158094,Phố Đặng Thùy Trâm,21.0449444,105.7844749,9295064337,cluster_10220780228_10249152050
599158094#1,599158094,Phố Đặng Thùy Trâm,21.0447721,105.7846941,cluster_10220780228_10249152050,9294922735
599158094#2,599158094,Phố Đặng Thùy Trâm,21.044651,105.7848499,9294922735,cluster_10249152053_5701303144
599158094#3,599158094,Phố Đặng Thùy Trâm,21.0444394,105.7851182,cluster_10249152053_5701303144,cluster_10249152056_5701303143
599158094#4,599158094,Phố Đặng Thùy Trâm,21.0441199,105.7855216,cluster_10249152056_5701303143,cluster_10249152063_5701329622
599158094#5,599158094,Phố Đặng Thùy Trâm,21.0438661,105.7858438,cluster_10249152063_5701329622,cluster_10249152064_6408442372
599158094#6,599158094,Phố Đặng Thùy Trâm,21.0436747,105.786091,cluster_10249152064_6408442372,cluster_10249152059_9294922733
599158094#7,599158094,Phố Đặng Thùy Trâm,21.0435599,105.7862567,cluster_10249152059_9294922733,10269195204
600018755#12,600018755,Ngõ 130 Đường Xuân Thủy,21.036815,105.7852747,5710247312,cluster_10261948233_5707037510
600054867,600054867,Ngách 2 Ngõ 10 Nguyễn Văn Huyên,21.0380594,105.7962612,11245118996,5707249861
601519290,601519290,Phố Tôn Thất Thuyết,21.0282227,105.7838784,5716813537,cluster_10225809077_4074799405_4107104799
601519291#2,601519291,Phố Tôn Thất Thuyết,21.0279505,105.7856611,1750743103,5719031413
601519291#3,601519291,Phố Tôn Thất Thuyết,21.0279803,105.7854635,5719031413,6625028336
601519291#4,601519291,Phố Tôn Thất Thuyết,21.0280636,105.7849122,6625028336,6625028338
601519291#5,601519291,Phố Tôn Thất Thuyết,21.0281453,105.7843538,6625028338,cluster_10225809081_1613087828_1613087831
601519291#6,601519291,Phố Tôn Thất Thuyết,21.0281799,105.7840818,cluster_10225809081_1613087828_1613087831,5716813537
601519292#0,601519292,Phố Tôn Thất Thuyết,21.0280151,105.7841074,5716813535,cluster_10225809081_1613087828_1613087831
601578052#0,601578052,Phố Khúc Thừa Dụ,21.0312519,105.7914321,1691398084,10260860273
601578052#1,601578052,Phố Khúc Thừa Dụ,21.0315851,105.7914924,10260860273,cluster_10260860265_6443018729
601578052#10,601578052,Phố Khúc Thừa Dụ,21.0348849,105.7933513,5710653486,10261948267
601578052#11,601578052,Phố Khúc Thừa Dụ,21.0350388,105.7934576,10261948267,cluster_10260860245_10261948255_10261948259_10261948262_#9more
601578052#2,601578052,Phố Khúc Thừa Dụ,21.0320691,105.7915852,cluster_10260860265_6443018729,1691398063
601578052#3,601578052,Phố Khúc Thừa Dụ,21.0323996,105.791648,1691398063,cluster_10260860266_1691398076
601578052#4,601578052,Phố Khúc Thừa Dụ,21.0328216,105.7918148,cluster_10260860266_1691398076,cluster_12292084004_13410812015
601578052#5,601578052,Phố Khúc Thừa Dụ,21.0331274,105.7920419,cluster_12292084004_13410812015,1691398059
601578052#6,601578052,Phố Khúc Thừa Dụ,21.0332372,105.7921246,1691398059,10260860254
601578052#7,601578052,Phố Khúc Thừa Dụ,21.0333836,105.7922352,10260860254,10260860251
601578052#8,601578052,Phố Khúc Thừa Dụ,21.0335304,105.792346,10260860251,cluster_10260853666_5710551784
601578052#9,601578052,Phố Khúc Thừa Dụ,21.034,105.7926972,cluster_10260853666_5710551784,5710653486
601578053#2,601578053,Ngõ 4 Phố Duy Tân,21.0314694,105.7872176,5717110605,5717110606
601900551,601900551,Phố Duy Tân,21.0310032,105.7836685,cluster_10225965944_1691398123,cluster_10225916111_4064826363
601900559#0,601900559,Ngõ 3 Duy Tân,21.0301742,105.7842546,5719132655,6624890280
601900559#1,601900559,Ngõ 3 Duy Tân,21.0301273,105.7854034,6624890280,cluster_5719132650_6624890277
601921047#1,601921047,Phố Thành Thái,21.0301822,105.788277,cluster_1221049343_1221053113_5719259322_5719259323_#6more,5719258320
601921049#0,601921049,Phố Duy Tân,21.0303057,105.7875688,1691398111,5719259327
601921049#1,601921049,Phố Duy Tân,21.0302538,105.7878281,5719259327,cluster_1221049343_1221053113_5719259322_5719259323_#6more
601921051#1,601921051,Phố Duy Tân,21.0303848,105.7878423,cluster_1221049343_1221053113_5719259322_5719259323_#6more,5719259324
601921051#2,601921051,Phố Duy Tân,21.030405,105.7875869,5719259324,1691398111
601973263,601973263,Đường Cầu Giấy,21.0300535,105.801438,5719519977,2195295122
607823943#0,607823943,Ngõ 90,21.0332558,105.7919412,1691398059,10260860257
607823943#1,607823943,Ngõ 90,21.033356,105.7917884,10260860257,cluster_10260853673_5717110586
607823943#2,607823943,Ngõ 90,21.0334571,105.7916339,cluster_10260853673_5717110586,cluster_10260853669_1691398151
607823943#3,607823943,Ngõ 90,21.0336457,105.7913535,cluster_10260853669_1691398151,cluster_10260853668_10260853672_1691398166
607823943#4,607823943,Ngõ 90,21.0339384,105.7908205,cluster_10260853668_10260853672_1691398166,cluster_10233068748_10260853675_10260853677_10260853681_#1more
615426395#2,615426395,Đường Cầu Giấy,21.0356258,105.7925112,cluster_10260860245_10261948255_10261948259_10261948262_#9more,cluster_1696156980_1696156982_444250174_6638366121_#2more
